SA2_Code,Area_Name,Relationship,TA_Code,TA_Name,X6
188002,Kinloch,Many To One Map,021,Taupo District,NA
188100,Inland water Lake Taupo,Many To One Map,021,Taupo District,NA
188200,Wairakei-Broadlands,Many To One Map,021,Taupo District,NA
188300,Acacia Bay,Many To One Map,021,Taupo District,NA
188400,Brentwood (Taupo District),Many To One Map,021,Taupo District,NA
188501,Nukuhau,Many To One Map,021,Taupo District,NA
188502,Rangatira Park,Many To One Map,021,Taupo District,NA
188600,Taupo Central West,Many To One Map,021,Taupo District,NA
188701,Tauhara,Many To One Map,021,Taupo District,NA
188702,Centennial,Many To One Map,021,Taupo District,NA
188800,Taupo Central East,Many To One Map,021,Taupo District,NA
188900,Mountview,Many To One Map,021,Taupo District,NA
189000,Bird Area,Many To One Map,021,Taupo District,NA
189101,Hilltop (Taupo District),Many To One Map,021,Taupo District,NA
189102,Invergarry,Many To One Map,021,Taupo District,NA
189200,Waipahihi,Many To One Map,021,Taupo District,NA
189300,Richmond Heights,Many To One Map,021,Taupo District,NA
189400,Wharewaka,Many To One Map,021,Taupo District,NA
189500,Kaimanawa,Many To One Map,021,Taupo District,NA
189600,Waitahanui,Many To One Map,021,Taupo District,NA
189700,Turangi,Many To One Map,021,Taupo District,NA
189800,Rangataiki,Many To One Map,021,Taupo District,NA
189900,Taharua,Many To One Map,021,Taupo District,NA
190000,Te More,Many To One Map,021,Taupo District,NA
190100,Waiau,Many To One Map,022,Western Bay of Plenty District,NA
190200,Waihi Beach-Bowentown,Many To One Map,022,Western Bay of Plenty District,NA
190300,Tahawai,Many To One Map,022,Western Bay of Plenty District,NA
190400,Athenree,Many To One Map,022,Western Bay of Plenty District,NA
190501,Aongatete,Many To One Map,022,Western Bay of Plenty District,NA
190601,Katikati North,Many To One Map,022,Western Bay of Plenty District,NA
190602,Katikati South,Many To One Map,022,Western Bay of Plenty District,NA
190700,Inlet Tauranga Harbour North,Many To One Map,022,Western Bay of Plenty District,NA
190800,Matakana Island,Many To One Map,022,Western Bay of Plenty District,NA
190901,Pahoia West,Many To One Map,022,Western Bay of Plenty District,NA
190902,Pahoia East,Many To One Map,022,Western Bay of Plenty District,NA
191001,Omokoroa North,Many To One Map,022,Western Bay of Plenty District,NA
191101,Omokoroa South,Many To One Map,022,Western Bay of Plenty District,NA
191201,Te Puna,Many To One Map,022,Western Bay of Plenty District,NA
191300,Minden,Many To One Map,022,Western Bay of Plenty District,NA
191400,Kaimai,Many To One Map,022,Western Bay of Plenty District,NA
191501,Kopurererua,Many To One Map,022,Western Bay of Plenty District,NA
191502,Keenan Road,Many To One Map,023,Tauranga City,NA
191601,Waitao,Many To One Map,022,Western Bay of Plenty District,NA
191700,Waiorohi,Many To One Map,022,Western Bay of Plenty District,NA
191801,Otawa,Many To One Map,022,Western Bay of Plenty District,NA
191901,Te Puke West,Many To One Map,022,Western Bay of Plenty District,NA
192000,Rangiuru,Many To One Map,022,Western Bay of Plenty District,NA
192101,Te Puke East,Many To One Map,022,Western Bay of Plenty District,NA
192102,Te Puke South,Many To One Map,022,Western Bay of Plenty District,NA
192200,Inlets Maketu,Many To One Map,022,Western Bay of Plenty District,NA
192300,Maketu,Many To One Map,022,Western Bay of Plenty District,NA
192400,Pukehina Beach,Many To One Map,022,Western Bay of Plenty District,NA
192500,Pongakawa,Many To One Map,022,Western Bay of Plenty District,NA
192600,Matua North,Many To One Map,023,Tauranga City,NA
192700,Inlet Tauranga Harbour South,Many To One Map,023,Tauranga City,NA
192800,Mount Maunganui North,Many To One Map,023,Tauranga City,NA
192900,Matua South,Many To One Map,023,Tauranga City,NA
193000,Bethlehem North,Many To One Map,023,Tauranga City,NA
193100,Bellevue,Many To One Map,023,Tauranga City,NA
193201,Otumoetai North,Many To One Map,023,Tauranga City,NA
193202,Otumoetai East,Many To One Map,023,Tauranga City,NA
193301,Otumoetai South,Many To One Map,023,Tauranga City,NA
193400,Brookfield West,Many To One Map,023,Tauranga City,NA
193500,Bethlehem Central,Many To One Map,023,Tauranga City,NA
193600,Brookfield East,Many To One Map,023,Tauranga City,NA
193700,Mount Maunganui South,Many To One Map,023,Tauranga City,NA
193800,Tauranga Central,Many To One Map,023,Tauranga City,NA
193900,Mount Maunganui Central,Many To One Map,023,Tauranga City,NA
194000,Judea,Many To One Map,023,Tauranga City,NA
194100,Te Reti,Many To One Map,023,Tauranga City,NA
194200,Bethlehem South,Many To One Map,023,Tauranga City,NA
194300,Omanu Beach,Many To One Map,023,Tauranga City,NA
194400,Tauranga Hospital,Many To One Map,023,Tauranga City,NA
194500,Tauriko,Many To One Map,023,Tauranga City,NA
194601,Gate Pa,Many To One Map,023,Tauranga City,NA
194700,Greerton South,Many To One Map,023,Tauranga City,NA
194801,Tauranga South,Many To One Map,023,Tauranga City,NA
194802,Fraser Cove,Many To One Map,023,Tauranga City,NA
194900,Arataki North,Many To One Map,023,Tauranga City,NA
195000,Matapihi,Many To One Map,023,Tauranga City,NA
195101,Pyes Pa North West,Many To One Map,023,Tauranga City,NA
195102,Pyes Pa West,Many To One Map,023,Tauranga City,NA
195200,Greerton North,Many To One Map,023,Tauranga City,NA
195300,Yatton Park,Many To One Map,023,Tauranga City,NA
195401,Pyes Pa North,Many To One Map,023,Tauranga City,NA
195500,Arataki South,Many To One Map,023,Tauranga City,NA
195601,Pyes Pa South,Many To One Map,023,Tauranga City,NA
195700,Poike,Many To One Map,023,Tauranga City,NA
195800,Te Maunga North,Many To One Map,023,Tauranga City,NA
195900,Maungatapu,Many To One Map,023,Tauranga City,NA
196000,Hairini,Many To One Map,023,Tauranga City,NA
196100,Pyes Pa East,Many To One Map,023,Tauranga City,NA
196201,Te Maunga South,Many To One Map,023,Tauranga City,NA
196202,Pacific Lakes,Many To One Map,023,Tauranga City,NA
196301,Kaitemako,Many To One Map,023,Tauranga City,NA
196400,Ohauiti,Many To One Map,023,Tauranga City,NA
196500,Baypark-Kairua,Many To One Map,023,Tauranga City,NA
196600,Welcome Bay West,Many To One Map,023,Tauranga City,NA
196700,Welcome Bay East,Many To One Map,023,Tauranga City,NA
196800,Pacific View,Many To One Map,023,Tauranga City,NA
196900,Welcome Bay South,Many To One Map,023,Tauranga City,NA
197000,Palm Beach North,Many To One Map,023,Tauranga City,NA
197100,Palm Beach South-Gravatt,Many To One Map,023,Tauranga City,NA
197200,Papamoa Beach North,Many To One Map,023,Tauranga City,NA
197300,Doncaster,Many To One Map,023,Tauranga City,NA
197400,Papamoa Beach South,Many To One Map,023,Tauranga City,NA
197500,Motiti,Many To One Map,023,Tauranga City,NA
197601,Wairakei West,Many To One Map,023,Tauranga City,NA
197602,Wairakei Central,Many To One Map,023,Tauranga City,NA
197603,Wairakei East-Te Tumu,Many To One Map,023,Tauranga City,NA
197700,Tui Ridge,Many To One Map,024,Rotorua District,NA
197800,Arahiwi,Many To One Map,024,Rotorua District,NA
197900,Ngongotaha Valley,Many To One Map,024,Rotorua District,NA
198000,Hamurana,Many To One Map,024,Rotorua District,NA
198100,Ngongotaha East,Many To One Map,024,Rotorua District,NA
198200,Ngongotaha West,Many To One Map,024,Rotorua District,NA
198300,Inland water Lake Rotorua,Many To One Map,024,Rotorua District,NA
198400,Ngongotaha South,Many To One Map,024,Rotorua District,NA
198500,Selwyn Heights,Many To One Map,024,Rotorua District,NA
198600,Pleasant Heights,Many To One Map,024,Rotorua District,NA
198700,Rotoiti-Rotoehu,Many To One Map,024,Rotorua District,NA
198800,Kawaha,Many To One Map,024,Rotorua District,NA
198900,Fairy Springs,Many To One Map,024,Rotorua District,NA
199000,Western Heights (Rotorua District),Many To One Map,024,Rotorua District,NA
199100,Pukehangi North,Many To One Map,024,Rotorua District,NA
199200,Pukehangi South,Many To One Map,024,Rotorua District,NA
199300,Mangakakahi Central,Many To One Map,024,Rotorua District,NA
199400,Koutu,Many To One Map,024,Rotorua District,NA
199500,Mangakakahi West,Many To One Map,024,Rotorua District,NA
199600,Sunnybrook,Many To One Map,024,Rotorua District,NA
199700,Fordlands,Many To One Map,024,Rotorua District,NA
199800,Kuirau,Many To One Map,024,Rotorua District,NA
199900,Utuhina,Many To One Map,024,Rotorua District,NA
200000,Pomare,Many To One Map,024,Rotorua District,NA
200100,Rotorua Central,Many To One Map,024,Rotorua District,NA
200200,Hillcrest (Rotorua District),Many To One Map,024,Rotorua District,NA
200300,Victoria,Many To One Map,024,Rotorua District,NA
200401,Waiohewa,Many To One Map,024,Rotorua District,NA
200500,Glenholme North,Many To One Map,024,Rotorua District,NA
200600,Springfield South,Many To One Map,024,Rotorua District,NA
200700,Springfield North,Many To One Map,024,Rotorua District,NA
200800,Glenholme South,Many To One Map,024,Rotorua District,NA
200900,Owhata West,Many To One Map,024,Rotorua District,NA
201001,Holdens Bay-Rotokawa,Many To One Map,024,Rotorua District,NA
201100,Ngapuna,Many To One Map,024,Rotorua District,NA
201200,Fenton Park,Many To One Map,024,Rotorua District,NA
201300,Tihiotonga-Whakarewarewa,Many To One Map,024,Rotorua District,NA
201401,Owhata East,Many To One Map,024,Rotorua District,NA
201501,Lynmore,Many To One Map,024,Rotorua District,NA
201600,Ngakuru,Many To One Map,024,Rotorua District,NA
201700,Kaingaroa-Whakarewarewa,Many To One Map,024,Rotorua District,NA
201800,Golden Springs,Many To One Map,024,Rotorua District,NA
201900,Manawahe,Many To One Map,025,Whakatane District,NA
202000,Matata-Otakiri,Many To One Map,025,Whakatane District,NA
202100,Onepu Spring,Many To One Map,025,Whakatane District,NA
202200,Edgecumbe,Many To One Map,025,Whakatane District,NA
202300,Thornton-Awakeri,Many To One Map,025,Whakatane District,NA
202400,Te Teko Lakes,Many To One Map,025,Whakatane District,NA
202500,Coastlands,Many To One Map,025,Whakatane District,NA
202600,Whakatane West,Many To One Map,025,Whakatane District,NA
202700,Whakatane Central,Many To One Map,025,Whakatane District,NA
202800,Trident,Many To One Map,025,Whakatane District,NA
202900,Allandale,Many To One Map,025,Whakatane District,NA
203000,Mokorua Bush,Many To One Map,025,Whakatane District,NA
203100,Wainui,Many To One Map,025,Whakatane District,NA
203200,Ohope,Many To One Map,025,Whakatane District,NA
203300,Inlet Ohiwa Harbour West,Many To One Map,025,Whakatane District,NA
203400,Galatea,Many To One Map,025,Whakatane District,NA
203500,Waingarara-Waimana,Many To One Map,025,Whakatane District,NA
203600,Murupara,Many To One Map,025,Whakatane District,NA
203700,Monika Reserve,Many To One Map,026,Kawerau District,NA
203800,Kawerau Industrial,Many To One Map,026,Kawerau District,NA
203901,Kawerau Central,Many To One Map,026,Kawerau District,NA
203902,Tarawera Park,Many To One Map,026,Kawerau District,NA
204000,Inlet Ohiwa Harbour East,Many To One Map,027,Opotiki District,NA
204101,Waiotahe,Many To One Map,027,Opotiki District,NA
204200,Cape Runaway,Many To One Map,027,Opotiki District,NA
204301,Woodlands,Many To One Map,027,Opotiki District,NA
204400,Opotiki,Many To One Map,027,Opotiki District,NA
204500,Otara-Tirohanga,Many To One Map,027,Opotiki District,NA
204600,Oponae,Many To One Map,027,Opotiki District,NA
204700,East Cape,Many To One Map,028,Gisborne District,NA
204800,Waipaoa,Many To One Map,028,Gisborne District,NA
204900,Ruatoria-Raukumara,Many To One Map,028,Gisborne District,NA
205000,Tokomaru,Many To One Map,028,Gisborne District,NA
205100,Hangaroa,Many To One Map,028,Gisborne District,NA
205201,Wharekaka,Many To One Map,028,Gisborne District,NA
205300,Te Arai,Many To One Map,028,Gisborne District,NA
205401,Hexton,Many To One Map,028,Gisborne District,NA
205500,Lytton,Many To One Map,028,Gisborne District,NA
205601,Makaraka-Awapuni,Many To One Map,028,Gisborne District,NA
205700,Riverdale,Many To One Map,028,Gisborne District,NA
205800,Te Hapara North,Many To One Map,028,Gisborne District,NA
205900,Mangapapa North,Many To One Map,028,Gisborne District,NA
206000,Elgin,Many To One Map,028,Gisborne District,NA
206100,Te Hapara South,Many To One Map,028,Gisborne District,NA
206200,Mangapapa East,Many To One Map,028,Gisborne District,NA
206300,Mangapapa South,Many To One Map,028,Gisborne District,NA
206400,Te Hapara East,Many To One Map,028,Gisborne District,NA
206500,Centennial Crescent,Many To One Map,028,Gisborne District,NA
206601,Whataupoko East,Many To One Map,028,Gisborne District,NA
206700,Whataupoko West,Many To One Map,028,Gisborne District,NA
206801,Gisborne Central,Many To One Map,028,Gisborne District,NA
206802,Inlet Eastland Port,Many To One Map,028,Gisborne District,NA
206900,Kaiti North,Many To One Map,028,Gisborne District,NA
207000,Kaiti South,Many To One Map,028,Gisborne District,NA
207100,Outer Kaiti,Many To One Map,028,Gisborne District,NA
207200,Tamarau,Many To One Map,028,Gisborne District,NA
207301,Wainui-Okitu,Many To One Map,028,Gisborne District,NA
207400,Maungataniwha-Raupunga,Many To One Map,029,Wairoa District,NA
207500,Inland water Lake Waikaremoana,Many To One Map,029,Wairoa District,NA
207600,Frasertown-Ruakituri,Many To One Map,029,Wairoa District,NA
207700,Whakaki,Many To One Map,029,Wairoa District,NA
207800,Wairoa,Many To One Map,029,Wairoa District,NA
207900,Mahia,Many To One Map,029,Wairoa District,NA
208001,Puketitiri-Tutira,Many To One Map,030,Hastings District,NA
208100,Sherenden-Crownthorpe,Many To One Map,030,Hastings District,NA
208200,Maraekakaho,Many To One Map,030,Hastings District,NA
208301,Puketapu-Eskdale,Many To One Map,030,Hastings District,NA
208401,Omahu-Pakowhai,Many To One Map,030,Hastings District,NA
208500,Bridge Pa,Many To One Map,030,Hastings District,NA
208601,Twyford,Many To One Map,030,Hastings District,NA
208700,Poukawa,Many To One Map,030,Hastings District,NA
208800,Flaxmere West,Many To One Map,030,Hastings District,NA
208901,Omahu Strip,Many To One Map,030,Hastings District,NA
209000,Lochain Park,Many To One Map,030,Hastings District,NA
209100,Flaxmere Park,Many To One Map,030,Hastings District,NA
209201,Flaxmere South,Many To One Map,030,Hastings District,NA
209301,Irongate,Many To One Map,030,Hastings District,NA
209401,Frimley,Many To One Map,030,Hastings District,NA
209500,Camberley,Many To One Map,030,Hastings District,NA
209601,Clive,Many To One Map,030,Hastings District,NA
209700,St Leonards,Many To One Map,030,Hastings District,NA
209800,Mahora,Many To One Map,030,Hastings District,NA
209901,Raureka,Many To One Map,030,Hastings District,NA
210000,Cornwall Park,Many To One Map,030,Hastings District,NA
210100,Tomoana,Many To One Map,030,Hastings District,NA
210201,Longlands-Pukahu,Many To One Map,030,Hastings District,NA
210300,Raceway Park,Many To One Map,030,Hastings District,NA
210400,Karamu,Many To One Map,030,Hastings District,NA
